Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","508","Mozambique","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2001","2001","%","22.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","508","Mozambique","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2002","2002","%","24.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","508","Mozambique","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2003","2003","%","25.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","508","Mozambique","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2004","2004","%","27.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","508","Mozambique","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2005","2005","%","29.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","508","Mozambique","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2006","2006","%","31.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","508","Mozambique","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2007","2007","%","33.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","508","Mozambique","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2008","2008","%","35.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","508","Mozambique","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2009","2009","%","37.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","508","Mozambique","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","39.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","508","Mozambique","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","42","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","508","Mozambique","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","44.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","508","Mozambique","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","46.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","508","Mozambique","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","48.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","508","Mozambique","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","51.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","508","Mozambique","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","53.6","X","Figure from international organizations",""
